0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
3.0E-5,7.1E-4,0.00181,0.00272,0.00104,7.8E-4,0.00193,0.01085,0.00235,0.00569,0.00276,0.00111,1.7E-4,0.00136,0.00722,0.0,7.7E-4,0.00146,0.00121,0.00215,7.9E-4,0.0022,0.0013,1.8E-4,0.00342,9.3E-4,0.00305,0.00223,0.0,8.7E-4,0.00373,0.00198,0.0015,8.2E-4,0.00237,0.0019,0.00125,0.00182,0.0021,0.0017,business
8.0E-5,0.0,0.00318,0.00106,8.7E-4,5.1E-4,1.9E-4,5.8E-4,4.3E-4,2.0E-5,5.6E-4,0.0,0.0,0.0,0.0012,0.0,2.1E-4,3.3E-4,1.6E-4,3.4E-4,1.8E-4,4.7E-4,0.00175,0.0,2.3E-4,2.5E-4,3.5E-4,0.00133,0.0,3.8E-4,2.4E-4,0.00123,4.6E-4,8.4E-4,6.6E-4,0.0,7.2E-4,1.7E-4,0.00105,2.6E-4,business
6.0E-4,1.1E-4,5.6E-4,0.00103,0.00121,0.0,1.2E-4,0.00133,1.0E-4,3.3E-4,0.0,0.00134,0.0,0.0,0.00529,0.0,2.9E-4,0.00566,2.0E-5,3.9E-4,4.4E-4,0.00347,0.00293,0.0,1.6E-4,0.00132,9.0E-5,0.0013,0.0,0.0,8.1E-4,6.0E-5,0.00182,0.00169,5.7E-4,9.3E-4,4.0E-5,1.9E-4,8.7E-4,9.6E-4,business
6.0E-5,5.2E-4,9.5E-4,3.5E-4,4.9E-4,1.2E-4,0.00103,0.00339,0.00151,8.1E-4,0.00325,7.0E-4,2.3E-4,6.4E-4,7.2E-4,0.0,6.3E-4,1.0E-4,0.00135,6.2E-4,3.9E-4,5.1E-4,1.7E-4,1.1E-4,0.00614,3.7E-4,0.00174,6.1E-4,0.0,9.7E-4,0.00138,0.00181,0.00106,2.0E-4,0.00123,5.8E-4,4.2E-4,7.6E-4,6.9E-4,0.00114,business
2.0E-5,0.00383,0.00296,0.0015,6.9E-4,0.00244,0.00107,0.00105,0.00307,0.00263,4.0E-5,6.9E-4,0.00642,0.00201,0.0074,0.0,0.0064,0.00407,5.4E-4,0.00153,0.00479,0.0022,0.00148,0.00233,3.0E-5,0.00516,0.00399,0.00194,0.0,0.00105,0.00337,0.00105,0.00296,0.00625,0.00321,2.7E-4,0.00545,0.00285,0.00518,4.0E-4,business
5.0E-4,0.00133,0.003,0.00134,6.9E-4,2.4E-4,0.00107,0.00157,0.00134,7.2E-4,0.00223,9.7E-4,6.0E-5,7.9E-4,0.00163,0.0,8.6E-4,4.3E-4,0.00111,0.00102,5.1E-4,0.00107,9.9E-4,3.5E-4,0.00503,5.3E-4,0.0017,8.4E-4,0.0,0.00119,0.00405,0.00161,0.00111,4.3E-4,0.00132,5.4E-4,0.00101,0.00124,0.00153,9.4E-4,business
4.6E-4,0.0159,7.2E-4,0.00148,0.00151,0.00332,7.4E-4,3.3E-4,4.4E-4,7.9E-4,7.0E-5,7.3E-4,2.1E-4,0.00126,0.00236,0.0,0.00117,0.00263,4.6E-4,0.00116,7.1E-4,0.00271,0.0023,0.00121,1.3E-4,0.00221,9.5E-4,0.00279,0.0,2.1E-4,0.0019,8.1E-4,0.00113,0.00105,7.4E-4,8.7E-4,0.00106,6.2E-4,0.00151,4.3E-4,business
2.6E-4,0.00303,3.0E-4,0.00183,0.00108,4.7E-4,8.6E-4,1.9E-4,2.7E-4,6.2E-4,1.1E-4,2.8E-4,1.6E-4,4.8E-4,0.00141,0.0,0.0012,0.0029,2.9E-4,2.7E-4,2.0E-4,0.00126,0.00157,0.00173,1.0E-4,4.9E-4,4.9E-4,7.9E-4,0.0,1.0E-4,8.9E-4,3.8E-4,0.00104,7.1E-4,3.0E-4,2.4E-4,5.6E-4,7.6E-4,4.3E-4,3.0E-4,business
0.0,4.0E-5,1.1E-4,5.5E-4,8.0E-5,5.0E-5,1.4E-4,7.0E-5,6.1E-4,2.2E-4,0.00115,8.7E-4,4.0E-5,5.0E-5,0.00194,0.0,9.0E-5,6.9E-4,5.4E-4,4.0E-4,4.0E-5,4.4E-4,1.8E-4,0.0,0.0,2.0E-4,0.00147,6.7E-4,0.0,3.5E-4,0.00136,6.3E-4,1.7E-4,3.5E-4,6.3E-4,0.00144,1.1E-4,0.0141,4.8E-4,7.0E-5,business
7.0E-5,6.4E-4,0.0,3.2E-4,2.7E-4,0.00154,4.0E-4,1.5E-4,4.0E-5,3.0E-4,6.0E-5,0.0,0.0,0.00201,8.8E-4,0.0,2.2E-4,0.00131,2.0E-5,5.0E-4,0.0,0.00157,6.5E-4,1.3E-4,0.0,4.7E-4,3.0E-5,0.00166,0.0,7.0E-5,2.3E-4,0.0,3.9E-4,0.00124,1.0E-4,9.9E-4,4.0E-5,2.4E-4,8.0E-5,0.0,business
2.0E-5,1.6E-4,9.0E-5,5.0E-5,1.2E-4,2.0E-5,6.0E-5,2.2E-4,1.8E-4,8.0E-5,4.3E-4,2.2E-4,5.0E-5,6.0E-5,0.00203,0.0,8.0E-5,3.0E-4,8.0E-5,1.0E-4,4.0E-5,2.2E-4,9.0E-5,0.0,0.0,1.9E-4,1.5E-4,1.6E-4,0.0,4.0E-5,1.2E-4,1.0E-4,5.0E-5,5.4E-4,1.9E-4,4.0E-5,1.7E-4,0.0013,4.0E-4,0.0,business
0.0,1.6E-4,2.2E-4,8.0E-5,7.9E-4,0.0,2.0E-4,0.0,1.4E-4,7.0E-5,9.0E-5,7.0E-5,0.0,0.0,0.00163,0.0,1.0E-4,2.3E-4,1.1E-4,6.0E-5,0.0,9.0E-5,3.0E-5,0.0,1.6E-4,3.0E-5,1.3E-4,1.0E-4,0.0,5.0E-5,2.5E-4,3.9E-4,4.0E-5,0.00249,1.5E-4,5.0E-5,2.0E-5,0.00128,0.00424,5.0E-5,business
5.0E-5,4.0E-5,6.4E-4,0.00142,4.6E-4,2.9E-4,4.6E-4,0.00112,0.00133,2.5E-4,0.00141,6.1E-4,9.0E-5,1.1E-4,0.00619,0.0,2.8E-4,4.9E-4,6.3E-4,4.7E-4,6.4E-4,7.4E-4,4.5E-4,0.00127,5.0E-4,4.6E-4,0.00154,0.00107,0.0,1.1E-4,0.00165,0.00112,4.8E-4,2.4E-4,0.00125,0.0013,7.2E-4,0.00133,0.0021,0.01017,business
7.0E-5,3.2E-4,1.0E-4,7.0E-5,2.9E-4,4.0E-5,6.0E-5,2.2E-4,1.1E-4,1.1E-4,9.0E-5,0.0,1.4E-4,0.0,8.3E-4,0.0,1.6E-4,1.8E-4,1.7E-4,3.0E-4,4.0E-5,6.0E-5,6.0E-5,0.0,2.0E-5,1.3E-4,6.0E-5,1.3E-4,0.0,0.0,1.2E-4,1.7E-4,8.0E-5,8.7E-4,1.0E-4,1.8E-4,4.0E-5,4.6E-4,0.00164,1.2E-4,business
5.0E-5,4.3E-4,2.6E-4,5.4E-4,8.1E-4,4.7E-4,9.0E-4,2.0E-4,5.2E-4,4.7E-4,0.00215,1.5E-4,4.0E-5,3.5E-4,0.00139,0.0,6.0E-4,6.3E-4,0.00339,8.4E-4,5.0E-4,0.00117,6.7E-4,1.2E-4,2.7E-4,3.2E-4,0.0068,7.2E-4,0.0,6.3E-4,7.2E-4,0.00256,3.4E-4,3.9E-4,4.3E-4,6.0E-5,4.6E-4,4.6E-4,4.9E-4,5.2E-4,business
6.0E-5,0.00315,1.8E-4,4.2E-4,3.0E-4,9.0E-5,3.0E-4,7.0E-5,6.5E-4,2.7E-4,8.1E-4,0.00172,3.0E-5,4.0E-5,0.00132,0.0,1.1E-4,4.3E-4,3.3E-4,3.1E-4,1.9E-4,4.9E-4,1.3E-4,2.2E-4,1.8E-4,2.8E-4,0.00108,0.00344,0.0,1.5E-4,0.00127,4.9E-4,1.1E-4,9.2E-4,5.8E-4,0.00101,1.9E-4,0.01014,3.0E-4,1.5E-4,business
9.6E-4,5.0E-5,0.00324,0.0015,9.1E-4,5.0E-5,0.0,0.0,5.8E-4,4.3E-4,0.0,3.0E-4,0.0,0.0,0.00198,0.0,2.2E-4,5.5E-4,8.0E-5,4.5E-4,0.00258,4.2E-4,3.0E-4,0.0,0.0,7.0E-5,8.1E-4,1.3E-4,0.0,2.1E-4,0.00162,0.00117,2.8E-4,1.4E-4,0.00122,0.0,8.4E-4,0.00135,0.00108,0.00337,business
5.0E-5,7.1E-4,3.8E-4,2.0E-4,6.2E-4,0.0,1.8E-4,5.7E-4,3.0E-4,7.5E-4,4.0E-5,4.8E-4,6.0E-5,7.0E-5,0.00325,0.0,1.0E-4,0.00175,7.0E-5,3.0E-5,0.0,7.6E-4,3.5E-4,9.0E-5,0.0,3.0E-5,3.0E-4,6.5E-4,0.0,5.0E-5,0.00193,0.00332,1.1E-4,1.3E-4,4.0E-5,0.0,1.6E-4,0.00102,7.2E-4,0.00263,business
6.0E-5,0.04595,7.2E-4,6.3E-4,5.4E-4,0.00111,3.7E-4,2.5E-4,1.0E-4,3.7E-4,1.6E-4,5.0E-5,0.0,8.6E-4,0.0034,0.0,4.1E-4,0.00222,4.0E-5,4.9E-4,1.4E-4,8.3E-4,3.3E-4,6.0E-5,0.0,9.7E-4,1.0E-5,0.00153,0.0,0.0,9.8E-4,0.0,2.6E-4,3.2E-4,7.0E-5,9.4E-4,1.1E-4,4.6E-4,3.0E-4,0.0,business
6.9E-4,3.1E-4,3.6E-4,5.5E-4,0.0011,6.9E-4,1.6E-4,1.6E-4,2.5E-4,4.0E-5,5.4E-4,1.9E-4,2.3E-4,0.00333,0.00317,0.0,6.1E-4,8.3E-4,3.0E-4,2.8E-4,6.0E-5,2.7E-4,0.00194,8.2E-4,0.0,2.6E-4,3.9E-4,9.2E-4,0.0,8.0E-5,2.2E-4,8.0E-5,2.5E-4,5.2E-4,2.7E-4,1.0E-4,6.9E-4,0.00192,1.8E-4,6.0E-5,business
5.0E-5,1.8E-4,1.4E-4,1.6E-4,2.7E-4,0.0,1.0E-4,3.0E-5,4.8E-4,6.5E-4,0.0,5.0E-5,0.0,5.0E-5,0.00317,0.0,4.0E-5,5.7E-4,1.2E-4,4.0E-5,4.0E-5,1.1E-4,4.0E-4,0.0,1.7E-4,1.0E-5,1.0E-4,3.6E-4,0.0,2.7E-4,7.4E-4,1.6E-4,1.5E-4,7.6E-4,1.5E-4,2.2E-4,7.0E-5,4.3E-4,0.00117,1.7E-4,business
3.0E-5,3.0E-5,1.7E-4,6.0E-5,4.0E-5,1.2E-4,2.0E-4,9.0E-5,1.0E-4,2.2E-4,1.5E-4,5.9E-4,0.0,1.3E-4,0.00104,0.0,4.0E-5,3.2E-4,2.7E-4,4.0E-5,3.0E-5,4.0E-5,5.0E-5,0.0,4.0E-5,2.2E-4,2.0E-4,1.9E-4,0.0,3.0E-5,4.7E-4,1.1E-4,4.0E-5,1.3E-4,2.1E-4,4.4E-4,1.6E-4,5.6E-4,8.0E-5,9.0E-5,business
0.0,5.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,0.0,1.0E-5,0.0,0.0,0.0,0.0,0.00317,0.0,0.0,4.3E-4,0.0,0.0,0.0,0.0,1.0E-5,0.0,0.0,0.0,1.6E-4,1.2E-4,0.0,0.0,1.0E-5,3.0E-4,0.0,6.4E-4,7.0E-5,0.0,0.0,0.00229,0.0,0.0,business
6.0E-5,1.7E-4,3.8E-4,9.0E-5,1.2E-4,2.0E-5,4.9E-4,4.4E-4,1.2E-4,0.00178,0.0,9.0E-5,0.0,1.9E-4,0.01038,0.0,0.0,0.00115,1.7E-4,2.2E-4,1.4E-4,1.0E-5,0.00113,0.0,2.0E-5,0.0,1.9E-4,1.4E-4,0.0,1.6E-4,0.00146,5.9E-4,1.4E-4,2.5E-4,4.0E-5,7.3E-4,1.6E-4,9.3E-4,2.8E-4,7.6E-4,business
4.0E-4,0.00156,0.00327,0.00104,0.00128,5.4E-4,0.00399,0.01371,0.00389,0.00202,0.00758,0.00177,0.0,0.00165,0.00825,0.0,0.0016,6.6E-4,0.00298,0.00183,0.00105,0.00143,0.00136,0.0,0.01581,9.2E-4,0.00431,0.00154,0.0,0.00259,0.00382,0.00433,0.0026,5.3E-4,0.00313,0.00101,0.00118,0.00191,0.00172,0.00274,business
4.2E-4,0.00219,0.00224,0.00123,8.5E-4,0.00193,8.0E-4,0.00204,0.0025,3.6E-4,0.0,6.1E-4,0.00572,0.00126,0.00783,0.0,0.00562,0.0034,6.5E-4,0.00113,0.00406,0.002,0.00149,0.00197,0.0,0.0045,0.00341,0.00186,0.0,8.4E-4,0.00496,9.1E-4,0.00247,0.00544,0.00271,4.0E-5,0.00471,0.00222,0.00438,9.0E-5,business
5.8E-4,7.8E-4,0.00208,0.00114,0.00185,9.5E-4,0.00271,0.00478,0.00176,0.00102,0.00284,8.8E-4,0.0,6.4E-4,0.01063,0.0,0.00161,0.00103,0.0012,0.00137,7.1E-4,0.0024,0.00238,1.1E-4,0.0061,6.4E-4,0.00229,0.00172,0.0,0.00109,0.00218,0.00203,0.00135,4.7E-4,0.00153,4.0E-4,9.0E-4,7.3E-4,0.00138,0.00133,business
2.8E-4,0.00357,1.6E-4,4.4E-4,5.0E-4,7.5E-4,5.7E-4,7.0E-4,7.0E-5,2.8E-4,3.0E-5,4.3E-4,0.0,0.001,0.00286,0.0,1.1E-4,0.00242,0.0,3.9E-4,0.0,0.00188,0.00138,7.0E-5,0.0,5.9E-4,3.0E-5,0.00125,0.0,0.0,3.3E-4,1.0E-5,7.0E-4,6.8E-4,1.8E-4,6.7E-4,1.0E-5,2.0E-5,3.1E-4,3.1E-4,business
2.8E-4,5.5E-4,0.00301,0.00171,8.0E-4,1.4E-4,0.0023,0.04688,0.00178,9.0E-4,0.00233,4.6E-4,1.9E-4,0.00112,0.00773,0.0,6.4E-4,7.2E-4,7.4E-4,9.0E-4,4.2E-4,0.00157,0.0018,0.0,0.00446,3.4E-4,0.00146,0.00179,0.0,6.3E-4,0.00195,0.00123,0.00111,3.1E-4,0.00184,3.7E-4,5.5E-4,0.001,0.00128,0.00119,business
2.1E-4,8.8E-4,0.00137,0.00106,0.00166,1.8E-4,0.00221,6.1E-4,0.00137,4.5E-4,9.0E-5,0.0,0.0,8.0E-5,0.00215,0.0,4.0E-4,5.2E-4,2.0E-5,4.2E-4,0.00159,0.001,0.00166,0.0,0.00172,3.9E-4,5.6E-4,7.8E-4,0.0,0.0,5.5E-4,0.00134,6.4E-4,4.0E-4,7.8E-4,0.0,0.00143,4.8E-4,0.00117,5.0E-5,business
4.4E-4,3.0E-4,0.00104,0.00135,7.8E-4,2.5E-4,3.0E-4,0.00109,4.1E-4,2.0E-4,6.0E-5,2.0E-4,4.0E-5,1.1E-4,0.0034,0.0,3.6E-4,7.9E-4,2.5E-4,4.3E-4,3.8E-4,5.5E-4,0.00111,3.8E-4,3.1E-4,4.3E-4,4.8E-4,8.1E-4,0.0,1.1E-4,5.0E-4,5.5E-4,6.8E-4,7.2E-4,5.0E-4,2.7E-4,5.2E-4,8.0E-4,9.3E-4,0.00278,business
1.9E-4,1.8E-4,1.0E-5,6.0E-5,1.3E-4,8.0E-5,3.0E-5,8.7E-4,4.0E-5,8.0E-5,0.0,6.0E-5,0.0,0.0,0.00388,0.0,9.1E-4,0.00198,2.6E-4,1.0E-5,0.0,3.7E-4,4.9E-4,0.0,0.0,1.7E-4,7.0E-5,2.0E-4,0.0,0.0,0.00346,1.0E-4,4.2E-4,0.0,1.0E-4,0.0,1.3E-4,1.7E-4,2.6E-4,9.0E-5,business
0.00172,2.9E-4,0.00363,0.00228,0.00339,0.00203,5.1E-4,0.00206,3.6E-4,2.5E-4,6.0E-5,0.00116,6.6E-4,3.0E-4,0.00599,0.0,0.00176,8.8E-4,0.00101,5.1E-4,1.4E-4,8.3E-4,0.00584,0.00169,1.7E-4,7.6E-4,7.1E-4,0.00143,0.0,4.0E-4,3.3E-4,4.0E-4,8.4E-4,1.9E-4,4.5E-4,1.9E-4,0.00195,4.6E-4,0.00179,2.1E-4,business
5.3E-4,1.0E-4,0.00102,2.2E-4,5.9E-4,1.5E-4,0.0,0.00257,5.0E-5,1.4E-4,0.0,0.0,0.0,1.4E-4,0.00641,0.0,1.0E-4,2.4E-4,6.0E-5,8.0E-5,0.0,3.2E-4,0.00203,0.0,0.0,7.0E-5,1.0E-5,2.2E-4,0.0,0.0,1.2E-4,1.2E-4,1.7E-4,0.0,6.0E-5,0.0,9.0E-5,4.0E-5,4.4E-4,5.0E-4,business
3.1E-4,2.6E-4,0.00101,0.00385,7.6E-4,3.7E-4,0.00122,0.00218,0.00455,0.00199,0.00791,0.0029,8.0E-5,4.6E-4,0.01125,0.0,5.2E-4,0.00174,0.00288,0.00277,3.2E-4,0.00343,0.00191,1.1E-4,0.0,0.00135,0.01025,0.00429,0.0,3.6E-4,0.00902,0.00363,0.00116,0.00118,0.00497,0.00911,7.6E-4,0.00455,0.00213,0.00107,business
8.2E-4,0.00305,7.0E-4,9.0E-4,0.00128,6.5E-4,2.5E-4,0.00171,2.3E-4,5.1E-4,2.0E-5,1.7E-4,2.9E-4,1.3E-4,0.00366,0.0,6.8E-4,5.8E-4,1.9E-4,1.9E-4,2.2E-4,3.5E-4,0.00185,7.4E-4,0.0,4.1E-4,2.2E-4,7.2E-4,0.0,6.0E-5,5.3E-4,2.0E-4,3.2E-4,3.1E-4,2.5E-4,3.6E-4,7.8E-4,1.5E-4,4.8E-4,4.5E-4,business
1.1E-4,4.0E-4,0.00156,6.1E-4,4.1E-4,9.5E-4,3.2E-4,2.5E-4,2.2E-4,3.0E-4,7.0E-5,4.8E-4,5.0E-5,0.00138,0.00131,0.0,2.8E-4,0.00172,2.0E-4,3.5E-4,0.0,0.00139,9.1E-4,1.5E-4,1.0E-4,0.00147,1.8E-4,0.00253,0.0,2.5E-4,5.5E-4,2.0E-4,4.8E-4,5.3E-4,2.2E-4,7.9E-4,2.8E-4,1.9E-4,9.3E-4,4.3E-4,business
2.5E-4,0.00114,9.5E-4,0.00183,8.7E-4,0.00108,6.2E-4,0.00151,4.4E-4,4.4E-4,6.0E-4,5.8E-4,2.8E-4,4.0E-4,0.00641,0.0,7.7E-4,9.0E-4,2.0E-4,7.3E-4,5.0E-5,0.00124,0.00223,8.0E-5,8.0E-5,4.7E-4,5.8E-4,0.00178,0.0,9.0E-5,0.00509,3.5E-4,9.6E-4,2.5E-4,4.5E-4,3.0E-4,0.00135,8.4E-4,6.6E-4,5.0E-5,business
3.4E-4,0.02216,0.00125,0.00145,8.1E-4,7.1E-4,3.3E-4,0.00151,8.2E-4,7.9E-4,1.5E-4,5.3E-4,3.8E-4,2.7E-4,0.00432,0.0,4.6E-4,0.0013,2.7E-4,6.7E-4,4.5E-4,0.00121,0.0013,3.3E-4,0.0,4.9E-4,8.9E-4,0.00117,0.0,1.2E-4,7.3E-4,5.2E-4,0.00119,3.0E-4,8.6E-4,4.6E-4,0.00123,5.9E-4,6.6E-4,1.3E-4,business
7.6E-4,0.00135,0.00313,0.00354,0.00373,0.00287,0.00208,0.00336,0.00243,0.0061,0.00164,0.00148,1.7E-4,0.00106,0.03173,0.0,0.00306,0.00486,0.00115,0.00269,0.00131,0.00545,0.00635,2.5E-4,0.00355,0.00116,0.00295,0.00405,0.0,0.00116,0.00708,0.00227,0.00261,7.8E-4,0.00216,0.002,0.00291,8.1E-4,0.00304,0.00344,business
0.00124,6.7E-4,6.2E-4,0.0066,0.01421,0.00243,6.0E-4,0.00135,1.3E-4,0.00105,8.8E-4,2.8E-4,6.4E-4,3.0E-5,0.00387,0.0,0.00268,0.00574,4.3E-4,3.3E-4,5.3E-4,0.00209,0.0071,0.00125,0.0,4.8E-4,2.2E-4,8.9E-4,0.0,6.0E-5,0.00138,2.9E-4,6.1E-4,3.5E-4,1.6E-4,2.0E-4,0.00105,1.3E-4,7.9E-4,4.0E-4,business
0.00133,6.8E-4,0.0015,0.0019,0.00108,4.9E-4,0.00136,0.0011,8.3E-4,0.00174,0.00123,2.9E-4,7.8E-4,8.5E-4,0.00687,0.0,8.3E-4,0.00128,6.1E-4,7.2E-4,3.6E-4,0.00124,0.00219,9.7E-4,8.0E-5,8.3E-4,0.0016,0.00168,0.0,7.0E-4,0.00302,0.00384,0.00161,0.00117,0.00143,7.0E-4,0.00107,0.00136,0.0024,0.00149,business
9.7E-4,4.9E-4,8.8E-4,8.4E-4,0.0019,0.00114,1.9E-4,5.0E-4,1.1E-4,4.0E-5,3.0E-5,9.7E-4,2.6E-4,1.9E-4,0.00178,0.0,9.7E-4,3.7E-4,3.1E-4,3.8E-4,9.0E-5,3.1E-4,0.00639,9.1E-4,0.0,4.9E-4,1.6E-4,5.7E-4,0.0,8.0E-5,1.5E-4,6.0E-5,4.2E-4,1.6E-4,1.4E-4,1.2E-4,8.5E-4,1.4E-4,3.8E-4,5.6E-4,business
5.0E-4,7.1E-4,0.0011,0.00122,5.7E-4,1.7E-4,0.00109,0.00233,6.8E-4,0.00273,5.6E-4,6.7E-4,2.6E-4,2.5E-4,0.0171,0.0,7.5E-4,0.00177,2.4E-4,2.1E-4,9.4E-4,4.5E-4,0.00231,0.0,0.0,6.0E-4,0.00146,0.0017,0.0,0.0015,0.00211,1.6E-4,0.00177,0.00142,0.00144,0.00143,0.00313,1.0E-4,0.00134,0.00109,business
9.0E-5,9.5E-4,7.9E-4,5.0E-4,4.1E-4,2.0E-4,7.5E-4,0.00155,0.00123,6.2E-4,0.00212,5.8E-4,0.0,4.7E-4,9.7E-4,0.0,5.5E-4,3.1E-4,9.1E-4,5.4E-4,5.2E-4,3.7E-4,1.5E-4,4.0E-4,0.00458,3.2E-4,0.0012,4.2E-4,0.0,7.1E-4,0.01067,0.00128,7.4E-4,1.7E-4,9.4E-4,3.0E-4,5.0E-4,7.6E-4,9.0E-4,0.00426,business
5.0E-5,5.5E-4,0.00293,0.00138,0.00115,7.6E-4,0.00166,0.00174,0.00198,0.0023,0.00451,9.7E-4,2.5E-4,0.00147,0.00226,0.0,0.00131,0.00252,0.00636,8.1E-4,8.2E-4,0.00111,7.7E-4,4.7E-4,0.00529,0.00128,0.00324,0.00304,0.0,0.00247,0.00834,0.00239,0.0018,0.00103,0.00251,0.00132,0.00228,0.00231,0.00239,0.00529,business
6.0E-5,2.1E-4,4.0E-5,1.0E-5,4.0E-5,4.0E-5,0.0,0.0,5.0E-5,7.0E-5,0.0,0.0,1.9E-4,0.0,4.0E-5,0.0,1.8E-4,3.0E-5,1.1E-4,1.9E-4,0.0,3.0E-5,2.0E-5,0.0,0.0,2.0E-5,1.0E-5,0.0,0.0,0.0,0.01263,5.0E-5,1.0E-5,2.0E-4,1.1E-4,0.0,8.0E-5,5.0E-5,2.0E-5,8.0E-5,business
4.1E-4,8.7E-4,8.5E-4,6.4E-4,4.4E-4,3.4E-4,0.00106,0.00115,0.00104,0.00108,0.00189,5.9E-4,1.4E-4,5.0E-4,0.00157,0.0,5.9E-4,0.00104,7.1E-4,5.3E-4,4.4E-4,6.3E-4,4.2E-4,7.0E-5,0.00373,3.9E-4,0.00127,6.4E-4,0.0,7.1E-4,0.01363,0.00185,8.7E-4,2.1E-4,9.5E-4,3.5E-4,5.0E-4,7.2E-4,6.3E-4,0.00127,business
5.0E-5,0.00153,1.9E-4,0.00128,5.2E-4,7.0E-5,4.4E-4,0.00276,0.00114,4.6E-4,4.0E-5,0.0,0.0,0.0,0.00199,0.0,9.0E-5,7.2E-4,9.1E-4,1.9E-4,0.0,8.8E-4,2.9E-4,0.0,0.0,1.4E-4,0.00133,0.00143,0.0,5.0E-5,0.01397,9.9E-4,4.7E-4,1.3E-4,9.5E-4,3.6E-4,0.001,7.5E-4,3.3E-4,3.0E-4,business
8.0E-5,0.0021,0.00241,0.00124,5.7E-4,0.00197,7.1E-4,4.0E-5,0.00257,5.3E-4,0.0,6.7E-4,0.00567,0.00182,0.00246,0.0,0.00558,0.00331,5.9E-4,0.00127,0.00406,0.00201,9.8E-4,0.00197,1.0E-4,0.0045,0.00343,0.00183,0.0,8.4E-4,0.0113,9.0E-4,0.00249,0.00547,0.00269,0.0,0.00467,0.00224,0.00444,4.8E-4,business
6.7E-4,0.00329,2.0E-5,5.0E-5,8.0E-5,1.0E-4,0.0,0.0,0.0,3.5E-4,0.0,0.0,0.0,0.0,2.8E-4,0.0,3.0E-5,3.0E-4,0.0,0.00326,0.0,1.7E-4,1.4E-4,0.0,0.0,0.0,6.0E-5,1.0E-5,0.0,0.0,0.01261,0.0,1.6E-4,1.9E-4,0.0,0.0,2.0E-5,6.0E-5,3.0E-5,0.00278,business
2.9E-4,0.00454,0.0011,1.5E-4,6.7E-4,7.0E-4,7.0E-5,7.6E-4,3.0E-5,1.4E-4,4.0E-5,4.1E-4,0.0,0.0,0.0011,0.0,3.3E-4,0.00131,1.2E-4,4.8E-4,0.0,2.7E-4,1.2E-4,3.5E-4,0.0,1.8E-4,2.0E-5,5.0E-4,0.0,0.0,0.01235,0.0,5.0E-5,2.1E-4,4.0E-5,0.0,5.0E-5,2.9E-4,3.7E-4,6.9E-4,business
1.4E-4,0.00296,9.4E-4,3.6E-4,6.1E-4,5.5E-4,1.0E-4,4.1E-4,1.0E-4,8.0E-5,1.6E-4,1.8E-4,1.2E-4,0.0,4.6E-4,0.0,3.3E-4,5.9E-4,2.1E-4,3.6E-4,3.0E-5,3.5E-4,2.5E-4,4.6E-4,4.0E-5,1.5E-4,3.8E-4,2.8E-4,0.0,3.0E-5,0.00623,1.7E-4,2.4E-4,1.6E-4,1.8E-4,1.5E-4,3.5E-4,3.4E-4,4.1E-4,3.3E-4,business
3.0E-5,0.00136,2.0E-4,0.00211,8.1E-4,6.0E-5,6.4E-4,0.00352,0.00172,9.6E-4,5.0E-5,0.0,0.0,0.0,0.0019,0.0,9.0E-5,8.2E-4,0.00126,2.2E-4,7.0E-5,0.00135,3.5E-4,0.0,0.0,1.9E-4,0.00203,0.00136,0.0,0.0,0.03043,0.00132,7.5E-4,1.1E-4,0.00139,6.6E-4,0.00132,0.00109,4.4E-4,5.0E-4,business
1.6E-4,8.4E-4,7.3E-4,4.5E-4,4.4E-4,2.2E-4,6.7E-4,0.00129,9.1E-4,5.0E-4,0.00184,5.7E-4,1.5E-4,4.1E-4,6.4E-4,0.0,4.4E-4,2.2E-4,9.0E-4,0.00147,2.9E-4,4.5E-4,4.0E-4,5.7E-4,0.00399,3.0E-4,0.00115,4.9E-4,0.0,6.3E-4,0.00977,0.00116,0.00129,2.4E-4,8.1E-4,3.4E-4,4.7E-4,7.1E-4,6.2E-4,9.0E-4,business
1.0E-4,0.00311,0.00115,2.2E-4,5.6E-4,3.4E-4,6.4E-4,0.00123,8.8E-4,5.9E-4,0.00159,3.9E-4,0.0,3.5E-4,0.00102,0.0,8.6E-4,0.00245,0.00114,0.00135,3.2E-4,4.2E-4,1.4E-4,0.0,0.00335,1.8E-4,8.9E-4,2.7E-4,0.0,5.3E-4,0.01655,8.9E-4,5.3E-4,1.9E-4,6.0E-4,1.9E-4,2.4E-4,4.6E-4,7.3E-4,0.00229,business
4.1E-4,0.00143,1.1E-4,1.1E-4,1.0E-4,5.5E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6E-4,0.0,1.6E-4,8.6E-4,1.0E-5,1.8E-4,4.0E-5,5.0E-5,8.0E-5,0.0,0.0,2.0E-5,0.0,6.0E-5,0.0,0.0,0.03527,0.0,0.0,2.5E-4,1.0E-5,0.0,1.1E-4,3.1E-4,1.7E-4,1.5E-4,business
